para_id,sent_id,sentence,label
P002065,P002065_S000,"Where there is a distinction, Nasrani refers to people from a Christian culture and Masihi means those with a religious faith in Jesus.",1
P002065,P002065_S001,"In some countries Nasrani tends to be used generically for non-Muslim Western foreigners, e.g.",1
P002065,P002065_S002,"""blond people.""",0
P002066,P002066_S000,"Another Arabic word sometimes used for Christians, particularly in a political context, is Ṣalībī (صليبي ""Crusader"") from ṣalīb (صليب ""cross"") which refers to Crusaders and has negative connotations.",1
P002066,P002066_S001,"However, Salibi is a modern term; historically, Muslim writers described European Christian Crusaders as al-Faranj or Alfranj (الفرنج) and Firinjīyah (الفرنجيّة) in Arabic"" This word comes from the Franks and can be seen in the Arab history text Al-Kamil fi al-Tarikh by Ali ibn al-Athir.",1
P002067,P002067_S000,"The most common Persian word is Masīhī (مسیحی), from Arabic.,Other words are Nasrānī (نصرانی), from Syriac for ""Nazarene"", and Tarsā (ترسا), from Middle Persian word Tarsāg, also meaning ""Christian"", derived from tars, meaning ""fear, respect"".",1
P002068,P002068_S000,"The Syriac term Nasrani (Nazarene) has also been attached to the Saint Thomas Christians of Kerala, India.",1
P002068,P002068_S001,"In the Indian subcontinent, Christians call themselves Isaai (Hindi: ईसाई, Urdu: عیسائی‎), and are also known by this term to adherents of other religions.",1
P002068,P002068_S002,"This is related to the name they call Jesus, 'Isa Masih, and literally means 'the followers of 'Isa'.",0
P002069,P002069_S000,"In the past, the Malays used to call the Portuguese Serani from the Arabic Nasrani, but the term now refers to the modern Kristang creoles of Malaysia.",1
P002070,P002070_S000,"The Chinese word is 基督徒 (pinyin: jīdū tú), literally ""Christ follower.""",1
P002070,P002070_S001,"The two characters now pronounced Jīdū in Mandarin Chinese, were originally pronounced Ki-To in Cantonese as representation of Latin ""Cristo"".",1
P002070,P002070_S002,"[citation needed] In Vietnam, the same two characters read Cơ đốc, and a ""follower of Christianity"" is a tín đồ Cơ đốc giáo.",1
P002071,P002071_S000,"In Japan, the term kirishitan (written in Edo period documents 吉利支丹, 切支丹, and in modern Japanese histories as キリシタン), from Portuguese cristão, referred to Roman Catholics in the 16th and 17th centuries before the religion was banned by the Tokugawa shogunate.",1
P002071,P002071_S001,"Today, Christians are referred to in Standard Japanese as キリスト教徒, Kirisuto-kyōto or the English-derived term クリスチャン kurisuchan.",1
P002072,P002072_S000,"Korean still uses 기독교도, Kidok-kyo-do for ""Christian"", though the Greek form Kurisudo 그리스도 has now replaced the old Sino-Korean Kidok, which refers to Christ himself.",1
P002073,P002073_S000,"The region of modern Eastern Europe and Central Eurasia (Russia, Ukraine and other countries of the ex-USSR) have a long history of Christianity and Christian communities on its lands.",1
P002073,P002073_S001,"In ancient times, in the first centuries after the birth of Christ, when this region was called[by whom?]",0
P002073,P002073_S002,Scythia - Christians already lived there.,0
P002073,P002073_S003,"Later the region saw the first states to adopt Christianity officially - initially in Armenia (301 AD) and in Georgia (337 AD), later in the Great Russian Principality (Kyivan Rus, Russian: Великое княжество Русское, ca 988 AD).",1
P002073,P002073_S004,"People of that time used to denote themselves Christians (христиане, крестьяне) and Russians (русские).",0
P002073,P002073_S005,Both terms had strong Christian connotations.,0
P002073,P002073_S006,"[citation needed] It is also interesting that in time the term ""крестьяне"" acquired the meaning ""peasants of Christian faith"" and later ""peasants"" (the main part of the population of the region), while the term ""христиане"" retained its religious meaning and the term ""русские"" began to mean representatives of the heterogeneous Russian nation formed on the basis of common Christian faith and language,[citation needed] which strongly influenced the history and development of the region.",0
P002073,P002073_S007,"In the region the ""Pravoslav faith"" (православная вера - Orthodox faith) or ""Russian faith"" (русская вера) from earliest times became almost as known as the original ""Christian faith"" (христианская, крестьянская вера).",1
P002073,P002073_S008,"Also in some contexts the term ""cossack"" (козак, казак - free man by the will of God) was used[by whom?]",0
P002073,P002073_S009,"to denote ""free"" Christians of steppe origin and Russian language.",0
P002074,P002074_S000,"As of the early 21st century, Christianity has approximately 2.4 billion adherents.",1
P002074,P002074_S001,The faith represents about a third of the world's population and is the largest religion in the world.,1
P002074,P002074_S002,Christians have composed about 33 percent of the world's population for around 100 years.,0
P002074,P002074_S003,"The largest Christian denomination is the Roman Catholic Church, with 1.17 billion adherents, representing half of all Christians.",1
P002075,P002075_S000,"Christianity remains the dominant religion in the Western World, where 70% are Christians.",1
P002075,P002075_S001,"A 2011 Pew Research Center survey found that 76.2% of Europeans, 73.3% in Oceania, and about 86.0% in the Americas (90% in Latin America and 77.4% in North America) described themselves as Christians.",1
P002076,P002076_S000,"According to 2012 Pew Research Center survey if current trends continue, Christianity will remains the world's largest religion by year 2050.",1
P002076,P002076_S001,"By 2050, the Christian population is expected to exceed 3 billion.",0
P002076,P002076_S002,While Muslims have an average of 3.1 children per woman—the highest rate of all religious groups.,0
P002076,P002076_S003,"Christians are second, with 2.7 children per woman.",0
P002076,P002076_S004,High birth rates and conversion were cited as the reason for the Christian population growths.,0
P002076,P002076_S005,A 2015 study found that approximately 10.2 million Muslim converted to Christianity.,0
P002076,P002076_S006,"Christianity is growing in Africa, Asia, Latin America, Muslim world, and Oceania.",0
